Date,user_id
2025-11-26T07:10:57.432Z,12433929
2025-11-26T07:10:52.823Z,14694742
2025-11-26T07:10:36.749Z,14047988
2025-11-26T07:10:19.893Z,43839356
2025-11-26T07:10:02.873Z,30070299
2025-11-26T07:09:50.841Z,36634048
2025-11-26T07:09:50.646Z,10839719
2025-11-26T07:09:03.136Z,32345117
2025-11-26T07:08:26.658Z,21096203
2025-11-26T07:08:15.036Z,44654129
2025-11-26T07:07:45.577Z,20997620
2025-11-26T07:07:34.506Z,15377037
2025-11-26T07:06:55.428Z,3487854
2025-11-26T07:06:54.792Z,10578815
2025-11-26T07:06:29.220Z,46850903
2025-11-26T07:06:20.936Z,15722051
2025-11-26T07:06:00.910Z,3516792
2025-11-26T07:05:40.214Z,26749410
2025-11-26T07:05:35.316Z,21896551
2025-11-26T07:05:15.154Z,112608
2025-11-26T07:05:08.742Z,3263188
2025-11-26T07:04:50.538Z,36121932
2025-11-26T07:04:23.957Z,11319944
2025-11-26T07:04:19.986Z,12382544
2025-11-26T07:04:12.014Z,43129337
2025-11-26T07:04:02.946Z,43728640
2025-11-26T07:03:47.552Z,40313725
2025-11-26T07:03:20.068Z,22106654
2025-11-26T07:03:17.832Z,3516792
2025-11-26T07:02:51.773Z,46527244
2025-11-26T07:02:45.829Z,11170733
2025-11-26T07:02:43.803Z,10715987
2025-11-26T07:02:24.892Z,46051571
2025-11-26T07:01:44.230Z,35420504
2025-11-26T07:01:29.162Z,12025474
2025-11-26T07:01:09.098Z,35456471
2025-11-26T07:01:05.045Z,46671244
2025-11-26T07:00:40.551Z,27724138
2025-11-26T07:00:39.990Z,14559545
2025-11-26T07:00:30.032Z,3173574
2025-11-26T07:00:15.517Z,42391394
2025-11-26T07:00:05.906Z,44337227
2025-11-26T06:59:18.883Z,46555295
2025-11-26T06:59:02.408Z,28469902
2025-11-26T06:59:00.442Z,12314365
2025-11-26T06:58:49.813Z,37884568
2025-11-26T06:58:10.298Z,12474558
2025-11-26T06:57:46.624Z,45253040
2025-11-26T06:56:49.613Z,32082557
2025-11-26T06:56:47.176Z,44725776
2025-11-26T06:56:44.686Z,17110120
2025-11-26T06:56:35.022Z,45273760
2025-11-26T06:56:31.633Z,37981280
2025-11-26T06:56:31.127Z,8060506
2025-11-26T06:55:24.866Z,17254200
2025-11-26T06:55:18.847Z,38401030
2025-11-26T06:54:51.442Z,19645092
2025-11-26T06:54:49.458Z,44569155
2025-11-26T06:54:20.706Z,16229410
2025-11-26T06:54:17.663Z,773403
2025-11-26T06:54:13.177Z,12992375
2025-11-26T06:52:33.008Z,7118052
2025-11-26T06:52:15.031Z,14093993
2025-11-26T06:51:13.850Z,11076822
2025-11-26T06:51:05.271Z,9579032
2025-11-26T06:51:02.771Z,41136287
2025-11-26T06:51:01.268Z,39216187
2025-11-26T06:50:59.735Z,18824736
2025-11-26T06:50:41.914Z,17110120
2025-11-26T06:50:40.093Z,21474116
2025-11-26T06:50:26.735Z,6941314
2025-11-26T06:50:15.838Z,16724171
2025-11-26T06:49:51.291Z,40664481
2025-11-26T06:49:41.611Z,27528907
2025-11-26T06:49:26.049Z,44749733
2025-11-26T06:49:20.042Z,10703183
2025-11-26T06:48:57.014Z,35401376
2025-11-26T06:47:58.936Z,18007707
2025-11-26T06:47:43.515Z,25219595
2025-11-26T06:47:28.237Z,13082361
2025-11-26T06:47:14.280Z,10610878
2025-11-26T06:47:00.823Z,37770141
2025-11-26T06:46:37.716Z,46663236
2025-11-26T06:46:29.374Z,29630750
2025-11-26T06:46:21.170Z,20999738
2025-11-26T06:46:13.157Z,30074518
2025-11-26T06:45:59.179Z,10548978
2025-11-26T06:45:46.580Z,10782655
2025-11-26T06:45:44.580Z,4056178
2025-11-26T06:45:44.091Z,44074968
2025-11-26T06:45:36.196Z,41206671
2025-11-26T06:44:51.989Z,40390935
2025-11-26T06:44:49.673Z,16878931
2025-11-26T06:44:33.911Z,10662515
2025-11-26T06:43:45.347Z,7037215
2025-11-26T06:43:43.439Z,13267712
2025-11-26T06:43:38.287Z,28235750
2025-11-26T06:43:25.793Z,3263188
2025-11-26T06:42:58.677Z,12312266
2025-11-26T06:42:54.725Z,12750581
2025-11-26T06:42:38.902Z,31753518
2025-11-26T06:42:31.150Z,21182640
2025-11-26T06:42:16.812Z,12539814
2025-11-26T06:41:57.303Z,10852629
2025-11-26T06:41:56.304Z,39842649
2025-11-26T06:41:19.207Z,29605675
2025-11-26T06:41:11.988Z,23589958
2025-11-26T06:41:05.490Z,6883848
2025-11-26T06:40:24.591Z,10965547
2025-11-26T06:40:13.594Z,21354918
2025-11-26T06:39:53.522Z,12444607
2025-11-26T06:39:50.009Z,25082421
2025-11-26T06:39:43.813Z,18676356
2025-11-26T06:39:29.988Z,17323954
2025-11-26T06:38:57.896Z,11096986
2025-11-26T06:38:49.802Z,30958348
2025-11-26T06:38:27.652Z,10951706
2025-11-26T06:37:43.059Z,46778807
2025-11-26T06:37:42.828Z,14694742
2025-11-26T06:37:38.568Z,46616603
2025-11-26T06:37:38.067Z,14524990
2025-11-26T06:37:03.176Z,42707660
2025-11-26T06:36:58.968Z,35329228
2025-11-26T06:36:58.092Z,29334019
2025-11-26T06:36:43.108Z,15316777
2025-11-26T06:36:25.918Z,12650777
2025-11-26T06:36:19.567Z,11340856
2025-11-26T06:36:19.360Z,10676382
2025-11-26T06:36:09.833Z,6941314
2025-11-26T06:34:37.655Z,13318884
2025-11-26T06:34:24.094Z,10631676
2025-11-26T06:33:39.320Z,42503634
2025-11-26T06:33:32.012Z,4167976
2025-11-26T06:32:58.455Z,148502
2025-11-26T06:32:41.392Z,29811723
2025-11-26T06:32:35.419Z,12137347
2025-11-26T06:32:03.832Z,14306903
2025-11-26T06:31:56.491Z,45035965
2025-11-26T06:31:52.284Z,40872840
2025-11-26T06:31:38.261Z,30331978
2025-11-26T06:31:36.913Z,1132936
2025-11-26T06:31:31.241Z,22425057
2025-11-26T06:30:32.371Z,20915349
2025-11-26T06:29:34.714Z,8533594
2025-11-26T06:29:15.465Z,46089747
2025-11-26T06:28:51.636Z,38761050
2025-11-26T06:28:45.403Z,22106654
2025-11-26T06:28:27.355Z,10700109
2025-11-26T06:28:26.357Z,10610878
2025-11-26T06:27:26.454Z,29605675
2025-11-26T06:27:02.331Z,19472379
2025-11-26T06:26:18.597Z,10793034
2025-11-26T06:26:14.206Z,40212907
2025-11-26T06:25:42.192Z,15953157
2025-11-26T06:25:30.972Z,42241263
2025-11-26T06:25:06.440Z,11154228
2025-11-26T06:24:59.959Z,38791616
2025-11-26T06:24:51.096Z,15316777
2025-11-26T06:24:41.938Z,18884647
2025-11-26T06:23:39Z,42480082
2025-11-26T06:23:29.819Z,45878012
2025-11-26T06:23:19.827Z,11277780
2025-11-26T06:23:12.292Z,40422799
2025-11-26T06:22:49.145Z,17630898
2025-11-26T06:22:47.638Z,14159037
2025-11-26T06:22:05.024Z,27053953
2025-11-26T06:20:59.871Z,38233743
2025-11-26T06:20:43.637Z,45020076
2025-11-26T06:20:31.357Z,44451545
2025-11-26T06:20:22.277Z,1717793
2025-11-26T06:20:12.264Z,10685330
2025-11-26T06:20:11.740Z,44476147
2025-11-26T06:20:06.283Z,14524990
2025-11-26T06:19:49.277Z,15953157
2025-11-26T06:19:48.495Z,30070299
2025-11-26T06:19:48.242Z,43041345
2025-11-26T06:19:20.982Z,29625112
2025-11-26T06:19:14.654Z,42717089
2025-11-26T06:19:09.645Z,44749116
2025-11-26T06:18:51.409Z,11096146
2025-11-26T06:18:49.609Z,13340934
2025-11-26T06:18:33.717Z,13832064
2025-11-26T06:18:11.165Z,11380289
2025-11-26T06:17:57.006Z,28994188
2025-11-26T06:17:48.921Z,31839635
2025-11-26T06:17:45.982Z,12382544
2025-11-26T06:17:20.924Z,43129337
2025-11-26T06:16:54.847Z,10889290
2025-11-26T06:16:36.354Z,10778673
2025-11-26T06:16:15.404Z,11210192
2025-11-26T06:15:29.161Z,19471797
2025-11-26T06:15:22.224Z,10856711
2025-11-26T06:15:07.101Z,35339446
2025-11-26T06:14:48.635Z,31197027
2025-11-26T06:14:37.587Z,8534185
2025-11-26T06:14:18.237Z,44774335
2025-11-26T06:14:04.089Z,12290194
2025-11-26T06:13:59.025Z,46671244
2025-11-26T06:13:55.094Z,15624076
2025-11-26T06:13:17.633Z,11743295
2025-11-26T06:13:10.098Z,22377849
2025-11-26T06:13:04.827Z,29510404
2025-11-26T06:13:03.902Z,36552342
2025-11-26T06:13:03.680Z,14178258
2025-11-26T06:13:03.098Z,4298059
2025-11-26T06:12:51.298Z,11225785
2025-11-26T06:12:45.366Z,46148980
2025-11-26T06:11:55.939Z,9046356
2025-11-26T06:11:38.436Z,18472107
2025-11-26T06:11:07.132Z,14812306
2025-11-26T06:10:57.369Z,1391482
2025-11-26T06:10:49.202Z,38002644
2025-11-26T06:10:47.551Z,16211896
2025-11-26T06:10:32.011Z,12344391
2025-11-26T06:10:30.290Z,44601833
2025-11-26T06:10:14.108Z,39032576
2025-11-26T06:09:52.205Z,32033122
2025-11-26T06:09:49.961Z,30167480
2025-11-26T06:09:33.449Z,13995854
2025-11-26T06:09:19.418Z,23696277
2025-11-26T06:09:07.626Z,11283887
2025-11-26T06:08:44.751Z,23488432
2025-11-26T06:08:32.296Z,30106581
2025-11-26T06:08:31.504Z,35713476
2025-11-26T06:08:02.191Z,45341539
2025-11-26T06:08:00.775Z,29413553
2025-11-26T06:07:59.326Z,17770169
2025-11-26T06:07:47.651Z,14130142
2025-11-26T06:07:47.640Z,37511105
2025-11-26T06:07:15.381Z,22727360
2025-11-26T06:07:09.632Z,41100294
2025-11-26T06:06:38.163Z,2266920
2025-11-26T06:06:32.048Z,12641984
2025-11-26T06:06:30.470Z,22521226
2025-11-26T06:06:03.093Z,42530240
2025-11-26T06:05:56.007Z,8550263
2025-11-26T06:05:26.674Z,21939204
2025-11-26T06:05:26.660Z,18850822
2025-11-26T06:05:13.446Z,19925964
2025-11-26T06:04:54.593Z,46283150
2025-11-26T06:04:38.060Z,22740240
2025-11-26T06:04:24.746Z,29782091
2025-11-26T06:04:20.386Z,38791616
2025-11-26T06:03:58.735Z,11380289
2025-11-26T06:03:54.443Z,42190650
2025-11-26T06:03:54.443Z,12070569
2025-11-26T06:03:49.642Z,10562459
2025-11-26T06:03:48.499Z,27980073
2025-11-26T06:03:25.883Z,37981603
2025-11-26T06:03:25.404Z,44934531
2025-11-26T06:03:22.887Z,16697323
2025-11-26T06:03:22.140Z,46850676
2025-11-26T06:03:01.085Z,21003851
2025-11-26T06:03:00.552Z,45664016
2025-11-26T06:02:22.747Z,12070569
2025-11-26T06:01:12.942Z,37314823
2025-11-26T06:01:12.591Z,29961214
2025-11-26T06:01:11.576Z,20915349
2025-11-26T06:00:21.058Z,16878931
2025-11-26T05:59:38.886Z,7849115
2025-11-26T05:59:31.710Z,21380599
2025-11-26T05:59:29.546Z,21283579
2025-11-26T05:59:09.630Z,43247283
2025-11-26T05:58:17.737Z,10599083
2025-11-26T05:58:12.229Z,16519396
2025-11-26T05:57:50.234Z,11046869
2025-11-26T05:57:27.540Z,13238915
2025-11-26T05:56:50.552Z,17323954
2025-11-26T05:56:34.392Z,43692283
2025-11-26T05:56:34.029Z,22628157
2025-11-26T05:56:28.702Z,20085277
2025-11-26T05:56:25.567Z,12391299
2025-11-26T05:56:11.053Z,13007131
2025-11-26T05:55:55.776Z,39274068
2025-11-26T05:55:53.946Z,11164611
2025-11-26T05:55:48.918Z,2130831
2025-11-26T05:55:18.087Z,6563539
2025-11-26T05:55:16.996Z,13445901
2025-11-26T05:55:06.992Z,18620171
2025-11-26T05:54:56.834Z,11322942
2025-11-26T05:54:31.604Z,32002979
2025-11-26T05:54:21.754Z,42611225
2025-11-26T05:54:20.749Z,12299878
2025-11-26T05:53:58.019Z,19161648
2025-11-26T05:53:38.463Z,29788226
2025-11-26T05:53:21.800Z,14059719
2025-11-26T05:53:15.660Z,16476171
2025-11-26T05:53:12.899Z,43399298
2025-11-26T05:53:05.075Z,10916063
2025-11-26T05:52:50.266Z,46310072
2025-11-26T05:52:38.700Z,13299565
2025-11-26T05:52:34.545Z,39745724
2025-11-26T05:52:33.497Z,45212605
2025-11-26T05:52:26.558Z,389003
2025-11-26T05:52:21.045Z,15488272
2025-11-26T05:52:11.999Z,20731675
2025-11-26T05:52:03.174Z,5716701
2025-11-26T05:51:53.170Z,11078217
2025-11-26T05:51:41.624Z,43813343
2025-11-26T05:51:35.648Z,44629800
2025-11-26T05:51:29.219Z,21540980
2025-11-26T05:51:24.852Z,17230620
2025-11-26T05:50:51.318Z,27316027
2025-11-26T05:50:47.520Z,27255236
2025-11-26T05:50:40.026Z,28904061
2025-11-26T05:50:32.758Z,29921577
2025-11-26T05:50:31.753Z,11077895
2025-11-26T05:50:30.635Z,38914961
2025-11-26T05:50:28.744Z,565755
2025-11-26T05:50:17.227Z,32063616
2025-11-26T05:50:13.032Z,12497536
2025-11-26T05:50:10.440Z,12110003
2025-11-26T05:49:58.752Z,36521477
2025-11-26T05:49:35.073Z,36716404
2025-11-26T05:49:34.209Z,46245663
2025-11-26T05:49:28.825Z,46834612
2025-11-26T05:49:11.341Z,13483299
2025-11-26T05:48:57.051Z,17499234
2025-11-26T05:48:46.540Z,44391420
2025-11-26T05:48:43.049Z,399600
2025-11-26T05:48:36.609Z,44490740
2025-11-26T05:48:35.814Z,7849115
2025-11-26T05:48:07.940Z,44725776
2025-11-26T05:48:02.506Z,10474588
2025-11-26T05:47:59.085Z,12485470
2025-11-26T05:47:35.678Z,30106581
2025-11-26T05:47:30.941Z,44402870
2025-11-26T05:47:28.349Z,44825827
2025-11-26T05:47:02.543Z,35939478
2025-11-26T05:46:47.278Z,38791009
2025-11-26T05:46:07.180Z,10908441
2025-11-26T05:45:47.004Z,29782091
2025-11-26T05:45:09.286Z,36588976
2025-11-26T05:44:29.982Z,37981280
2025-11-26T05:43:48.393Z,36630635
2025-11-26T05:43:39.597Z,12790846
2025-11-26T05:43:25.123Z,43673075
2025-11-26T05:43:24.549Z,29676029
2025-11-26T05:42:34.751Z,43685204
2025-11-26T05:42:30.231Z,12790846
2025-11-26T05:42:12.706Z,17230620
2025-11-26T05:42:04.495Z,14423767
2025-11-26T05:41:46.367Z,12228798
2025-11-26T05:41:34.601Z,15430629
2025-11-26T05:40:50.725Z,35868542
2025-11-26T05:40:45.172Z,31753518
2025-11-26T05:40:37.974Z,11078217
2025-11-26T05:40:36.823Z,42678296
2025-11-26T05:40:31.500Z,10819466
2025-11-26T05:40:18.803Z,13224089
2025-11-26T05:40:18.471Z,10497717
2025-11-26T05:40:06.486Z,44927121
2025-11-26T05:39:46.030Z,18837652
2025-11-26T05:39:45.360Z,13315651
2025-11-26T05:39:32.838Z,22025123
2025-11-26T05:39:26.266Z,20085277
2025-11-26T05:39:10.531Z,29294366
2025-11-26T05:38:48.260Z,43478376
2025-11-26T05:38:23.448Z,43695252
2025-11-26T05:38:10.667Z,1832653
2025-11-26T05:37:23.794Z,10859028
2025-11-26T05:37:08.253Z,42200630
2025-11-26T05:37:01.796Z,5304598
2025-11-26T05:36:56.744Z,42530240
2025-11-26T05:36:41.019Z,11218903
2025-11-26T05:36:32.996Z,31430719
2025-11-26T05:36:31.040Z,21622905
2025-11-26T05:36:14.154Z,2081756
2025-11-26T05:36:13.012Z,704599
2025-11-26T05:36:04.446Z,4718448
2025-11-26T05:35:23.340Z,46312528
2025-11-26T05:35:22.839Z,32063616
2025-11-26T05:35:07.335Z,32338245
2025-11-26T05:34:58.593Z,22630498
2025-11-26T05:34:40.010Z,12386512
2025-11-26T05:34:07.668Z,29862564
2025-11-26T05:34:04.170Z,19749456
2025-11-26T05:33:57.180Z,17564844
2025-11-26T05:33:24.124Z,12764663
2025-11-26T05:33:21.955Z,12505688
2025-11-26T05:33:06.039Z,13247622
2025-11-26T05:32:53.305Z,44337227
2025-11-26T05:32:51.019Z,11028825
2025-11-26T05:32:26.720Z,39115128
2025-11-26T05:32:22.953Z,46434819
2025-11-26T05:32:22.443Z,14142042
2025-11-26T05:32:21.168Z,18905865
2025-11-26T05:32:03.137Z,16697323
2025-11-26T05:32:00.492Z,16343335
2025-11-26T05:31:56.891Z,38912030
2025-11-26T05:31:55.428Z,44044114
2025-11-26T05:31:32.424Z,38378605
2025-11-26T05:31:25.152Z,28904061
2025-11-26T05:31:23.863Z,10889290
2025-11-26T05:31:07.427Z,19609741
2025-11-26T05:30:51.253Z,45344384
2025-11-26T05:30:47.234Z,28534478
2025-11-26T05:30:22.685Z,10958437
2025-11-26T05:30:10.729Z,11218903
2025-11-26T05:29:57.243Z,10719902
2025-11-26T05:29:56.120Z,8317637
2025-11-26T05:29:35.090Z,10957688
2025-11-26T05:29:30.573Z,44723120
2025-11-26T05:29:18.268Z,31128438
2025-11-26T05:29:07.510Z,33863361
2025-11-26T05:28:58.246Z,10842430
2025-11-26T05:28:47.506Z,17978855
2025-11-26T05:28:19.930Z,22894988
2025-11-26T05:28:15.177Z,11606444
2025-11-26T05:28:12.772Z,29485104
2025-11-26T05:28:12.552Z,35735834
2025-11-26T05:28:01.914Z,39043321
2025-11-26T05:27:31.337Z,42261516
2025-11-26T05:27:15.301Z,14586294
2025-11-26T05:27:10.087Z,23166525
2025-11-26T05:26:52.227Z,10677644
2025-11-26T05:26:25.748Z,35543523
2025-11-26T05:26:21.898Z,23543417
2025-11-26T05:26:16.221Z,14683689
2025-11-26T05:26:15.926Z,1609740
2025-11-26T05:25:51.824Z,26296143
2025-11-26T05:25:48.854Z,44047235
2025-11-26T05:25:47.143Z,19334226
2025-11-26T05:25:44.100Z,35911382
2025-11-26T05:25:40.311Z,37618557
2025-11-26T05:25:29.562Z,1240314
2025-11-26T05:25:06.203Z,46786430
2025-11-26T05:25:01.273Z,14142042
2025-11-26T05:25:00.649Z,14042881
2025-11-26T05:24:56.013Z,22203820
2025-11-26T05:24:23.031Z,11273500
2025-11-26T05:24:16.403Z,43763879
2025-11-26T05:24:15.414Z,11078217
2025-11-26T05:23:58.916Z,45160648
2025-11-26T05:23:29.478Z,12394153
2025-11-26T05:23:29.386Z,23668959
2025-11-26T05:23:24.613Z,12344391
2025-11-26T05:23:16.802Z,22389107
2025-11-26T05:23:12.762Z,8362248
2025-11-26T05:23:03.935Z,15444401
2025-11-26T05:23:00.237Z,46629800
2025-11-26T05:22:37.048Z,25909804
2025-11-26T05:22:23.256Z,13918747
2025-11-26T05:22:22.900Z,2423938
2025-11-26T05:22:11.147Z,19683461
2025-11-26T05:21:59.757Z,20731675
2025-11-26T05:21:53.135Z,20982233
2025-11-26T05:21:37.575Z,18218869
2025-11-26T05:21:34.432Z,31817301
2025-11-26T05:21:05.235Z,23391381
2025-11-26T05:20:59.700Z,44706246
2025-11-26T05:20:56.180Z,15336504
2025-11-26T05:20:47.467Z,10945366
2025-11-26T05:20:42.570Z,10305336
2025-11-26T05:20:40.604Z,39469187
2025-11-26T05:20:35.223Z,14159037
2025-11-26T05:20:29.931Z,9423862
2025-11-26T05:20:27.600Z,17067656
2025-11-26T05:20:15.841Z,13635053
2025-11-26T05:20:06.388Z,12782705
2025-11-26T05:19:54.517Z,2336291
2025-11-26T05:19:20.905Z,38791616
2025-11-26T05:19:19.913Z,26482226
2025-11-26T05:19:17.573Z,28235750
2025-11-26T05:19:10.882Z,37817989
2025-11-26T05:18:51.234Z,14605817
2025-11-26T05:18:36.495Z,19013993
2025-11-26T05:18:33.214Z,39426185
2025-11-26T05:18:21.762Z,12718055
2025-11-26T05:18:01.218Z,31313388
2025-11-26T05:17:37.923Z,14556703
2025-11-26T05:17:08.492Z,38700311
2025-11-26T05:17:03.167Z,21939204
2025-11-26T05:16:52.620Z,29321809
2025-11-26T05:16:36.146Z,11121572
2025-11-26T05:16:25.538Z,11260476
2025-11-26T05:16:16.996Z,29788309
2025-11-26T05:16:15.028Z,13297638
2025-11-26T05:15:46.335Z,43504902
2025-11-26T05:15:43.158Z,42746426
2025-11-26T05:15:26.792Z,6428319
2025-11-26T05:15:20.293Z,10958437
2025-11-26T05:15:10.156Z,16902073
2025-11-26T05:15:09.896Z,3447382
2025-11-26T05:15:09.757Z,35543523
2025-11-26T05:14:35.234Z,43422970
2025-11-26T05:14:20.277Z,45431897
2025-11-26T05:13:54.248Z,43459632
2025-11-26T05:13:49.696Z,14442169
2025-11-26T05:13:21.808Z,37410490
2025-11-26T05:13:04.505Z,11294408
2025-11-26T05:12:57.480Z,11521808
2025-11-26T05:12:53.521Z,17443413
2025-11-26T05:12:51.469Z,10672053
2025-11-26T05:12:49.107Z,46478330
2025-11-26T05:12:38.833Z,41254296
2025-11-26T05:12:29.108Z,42175548
2025-11-26T05:12:06.679Z,17095958
2025-11-26T05:12:06.395Z,12439618
2025-11-26T05:12:02.748Z,44520601
2025-11-26T05:12:01.834Z,44707017
2025-11-26T05:11:51.037Z,23489742
2025-11-26T05:11:40.424Z,46237864
2025-11-26T05:11:29.411Z,39725330
2025-11-26T05:11:19.757Z,21458776
2025-11-26T05:11:05.223Z,40852286
2025-11-26T05:11:03.935Z,4300801
2025-11-26T05:11:00.364Z,10967107
2025-11-26T05:10:59.584Z,13310162
2025-11-26T05:10:58.918Z,11614667
2025-11-26T05:10:46.285Z,5716701
2025-11-26T05:10:43.371Z,2370902
2025-11-26T05:10:24.177Z,10997897
2025-11-26T05:09:54.165Z,22866023
2025-11-26T05:09:50.007Z,44406977
2025-11-26T05:09:47.616Z,3155329
2025-11-26T05:09:37.632Z,14615060
2025-11-26T05:09:31.540Z,8341187
2025-11-26T05:09:15.863Z,5791195
2025-11-26T05:08:59.967Z,31433756
2025-11-26T05:08:55.733Z,14085962
2025-11-26T05:08:52.959Z,22107157
2025-11-26T05:08:44.543Z,22705738
2025-11-26T05:08:35.607Z,10672053
2025-11-26T05:08:23.030Z,15488272
2025-11-26T05:08:15.159Z,14556703
2025-11-26T05:08:07.887Z,25741586
2025-11-26T05:07:55.454Z,14906702
2025-11-26T05:07:53.949Z,14471763
2025-11-26T05:07:27.769Z,7301675
2025-11-26T05:07:21.670Z,2121938
2025-11-26T05:07:15.319Z,30896040
2025-11-26T05:07:14.296Z,6016446
2025-11-26T05:07:00.857Z,22628157
2025-11-26T05:06:48.659Z,29510404
2025-11-26T05:06:36.226Z,17067656
2025-11-26T05:06:26.696Z,16624055
2025-11-26T05:06:24.243Z,17606436
2025-11-26T05:06:12.187Z,2456370
2025-11-26T05:06:08.235Z,10598348
2025-11-26T05:05:54.776Z,11196343
2025-11-26T05:05:32.531Z,10775658
2025-11-26T05:05:18.848Z,27255236
2025-11-26T05:04:55.223Z,1502383
2025-11-26T05:04:48.013Z,30137833
2025-11-26T05:04:20.675Z,32183687
2025-11-26T05:04:13.171Z,43746638
2025-11-26T05:04:12.902Z,27276451
2025-11-26T05:03:45.065Z,15906741
2025-11-26T05:03:39.760Z,18696953
2025-11-26T05:03:38.952Z,36293876
2025-11-26T05:03:22.756Z,13875072
2025-11-26T05:03:19.437Z,10631669
2025-11-26T05:03:19.418Z,35931123
2025-11-26T05:03:19.026Z,44754414
2025-11-26T05:03:18.402Z,39207443
2025-11-26T05:03:15.222Z,43869611
2025-11-26T05:03:13.906Z,23543417
2025-11-26T05:03:03.698Z,40798848
2025-11-26T05:02:57.566Z,16982547
2025-11-26T05:02:38.661Z,12573182
2025-11-26T05:02:38.184Z,41169216
2025-11-26T05:02:25.169Z,21936868
2025-11-26T05:02:17.977Z,43464482
2025-11-26T05:01:58.891Z,14612410
2025-11-26T05:01:54.235Z,35210940
2025-11-26T05:01:37.193Z,10929546
2025-11-26T05:00:50.944Z,43974778
2025-11-26T05:00:45.193Z,38616807
2025-11-26T05:00:44.573Z,31430719
2025-11-26T05:00:36.405Z,38912030
2025-11-26T05:00:32.065Z,28579652
2025-11-26T05:00:29.367Z,11521808
2025-11-26T05:00:24.243Z,17119355
2025-11-26T05:00:22.238Z,17955928
2025-11-26T05:00:15.888Z,44749116
2025-11-26T05:00:05.303Z,36541280
2025-11-26T05:00:03.616Z,12311910
2025-11-26T05:00:03.473Z,29973141
2025-11-26T04:59:48.363Z,1502383
2025-11-26T04:59:00.688Z,36552342
2025-11-26T04:58:46.312Z,20419674
2025-11-26T04:58:42.139Z,43129337
2025-11-26T04:58:34.821Z,11071878
